Name,lat,lon
Saint-Denis (France),48.9356,2.3539
Oktyabr'skiy,54.4667,53.4667
Kuningan,-6.9764,108.4844
Helsingborg,56.05,12.7167
Quilengues,-14.0814,14.0931
Tawau,4.2583,117.8944
Poa,-23.5286,-46.345
Sakiet ed Daier,34.8,10.78
Iranshahr,27.1978,60.6836
Ifanhim,6.6667,2.7167
Euriapolis,-16.3778,-39.58
Ndali,9.8608,2.7181
Gresham,45.5021,-122.4413
Pul-e Khumri,35.95,68.7
Fujimino,35.8795,139.5198
Comitan,16.25,-92.1333
League City,29.4874,-95.1087
Mungo,-11.6667,16.1667
Guiguinto,14.83,120.88
Midyat,37.4167,41.3697
Itabira,-19.6189,-43.2269
Sa-ch'on,35.0667,128.0833
Bukittinggi,-0.3056,100.3692
Satkhira,22.7188,89.0713
Novyy Urengoy,66.0833,76.6833
Manolo Fortich,8.3675,124.8656
Sloviansk,48.8533,37.625
Akcakale,36.7108,38.9478
Hikone,35.2667,136.2667
Mangaldan,16.07,120.4039
Hofu,34.0514,131.5625
Mostar,43.3436,17.8075
Tokai,35.0231,136.9022
Yessentuki,44.0333,42.85
Downey,33.9379,-118.1311
Sokode,8.9833,1.1333
Libmanan,13.6964,123.06
Hosan,36.2,127.0833
San Carlos de Bariloche,-41.15,-71.3
Paulo Afonso,-9.4,-38.225
Tecpan Guatemala,14.7667,-91.0
Kazo,36.1314,139.6018
Jonkoping,57.7828,14.1606
Bergisch Gladbach,50.9918,7.1303
Tayabas,14.02,121.58
Remscheid,51.1833,7.2
Carora,10.1711,-70.0797
Lomas de Zamora,-34.7667,-58.4
Balangir,20.72,83.48
Shegaon,20.7944,76.6944
Macul,-32.6583,-70.6
Oshu,39.1445,141.1391
Nkayi,-19.0,28.9
Higashiomi,35.1167,136.2
Otaru,43.1833,141.0
Ciudad de la Costa,-34.8167,-55.95
Badin,24.6572,68.8406
Kisii,-0.6833,34.7667
Santa Lucia (Venezuela),10.2606,-66.6639
Goth Tando Sumro,25.45,68.7167
Waterloo (United States),42.4918,-92.3522
Shkoder,42.0681,19.5119
Madrid (Colombia),4.7344,-74.2683
Kaposvar,46.3638,17.7823
Mahasamund,21.11,82.1
Trier,49.7567,6.6414
Rajpura,30.484,76.594
Hezuo,35.0002,102.9103
La Libertad,-2.2333,-80.9
Pochuta,14.545,-91.0889
Dassa-Zoume,7.75,2.1833
Akishima,35.7057,139.3535
Bagalkot,16.1817,75.6958
Osmanabad,18.3194,76.0736
Esteli,13.0833,-86.35
Paarl,-33.7242,18.9558
Kouande,10.3317,1.6914
Kalianpur,26.5191,80.2498
Shujalpur,23.4,76.72
Sahibganj,25.25,87.65
Passos,-20.7189,-46.61
Subic,14.8769,120.2328
Murrieta,33.5719,-117.1909
Jaen (Spain),37.7667,-3.7711
Fujimi,35.8566,139.5492
Leominster,42.5209,-71.7717
Longview (United States),32.5193,-94.7622
Baybay,10.68,124.8
Ichinoseki,38.9347,141.1266
Cadiz (Spain),36.535,-6.2975
Pompano Beach,26.2428,-80.1312
Colatina,-19.5389,-40.6308
Bou Saada (Algeria),36.7667,4.5833
Bend,44.0563,-121.3095
Alkmaar,52.6333,4.75
Recklinghausen,51.585,7.1619
Mawanella,7.2534,80.4466
Daet,14.1142,122.9564
Nova Lima,-19.9858,-43.8469
Araxa,-19.5928,-46.9408
Laoag,18.1978,120.5936
Miami Gardens,25.9433,-80.2426
Chilon,17.1167,-92.2833
Chiquimula,14.7833,-89.5333
Sabara Bangou,15.1177,1.996
Costa Mesa,33.6667,-117.9135
Baleraja,-6.5167,107.9169
Montreuil,48.8611,2.4436
Villa Mercedes,-33.6667,-65.4667
Sioux City,42.4959,-96.3901
Ghotki,28.1,69.19
Jawhar,2.7833,45.5
Santamesa,14.6,121.0167
Kasempa,-13.455,25.835
Champdani,22.802,88.346
Sao Lourenco da Mata,-8.0019,-35.0178
Harad,24.1456,49.0653
Jena,50.9272,11.5861
Gafsa,34.4225,8.7842
Ariquemes,-9.9161,-63.0408
Kasuga,33.5333,130.4667
Kamyshin,50.0833,45.4
Nsukka,6.8567,7.3958
Kintampo,8.0522,-1.7347
Nandurbar,21.37,74.25
Purwa Utar,26.068,83.184
Tuzla (Bosnia and Herzegovina),44.5381,18.6761
Kaiyun,27.2399,112.8639
Namur,50.4667,4.8667
Khushab,32.2986,72.3508
Everett,47.9525,-122.1669
Puerto Barrios,15.7133,-88.5899
Fasa,28.9483,53.6336
Gilroy,37.0046,-121.5854
Kiffa,16.63,-11.4
Al Ahad al Masarihah,16.7097,42.955
As Salamiyah,35.0118,37.0525
Sorriso,-12.545,-55.7108
Franceville,-1.6333,13.5833
San Antonio Enchisi,19.7072,-99.7867
Quibor,9.9311,-69.6247
Socopo,8.2322,-70.8206
Ahuachapan,13.9167,-89.85
Manzini,-26.4833,31.3667
Masindi,1.6836,31.7222
Muktsar,30.4743,74.5166
Martinez de la Torre,20.0667,-97.05
San Buenaventura,34.2741,-119.2314
Changbang,30.4555,120.4433
Empangeni,-28.75,31.9
Ferozepore,30.9166,74.6
Baneh,35.9969,45.8853
Itele,6.7667,4.0625
Rochdale,53.61,-2.16
Jeonghae,35.5667,126.85
Shirayamamachi,36.5166,136.5656
Temecula,33.4928,-117.1315
Tubarao,-28.4667,-49.0069
Sugar Land,29.5935,-95.6358
Omuta,33.0303,130.4458
Chico,39.7578,-121.8161
Msaken,35.7333,10.5833
Tinaquillo,9.9167,-68.3
Bridgetown,13.0975,-59.6167
Wythenshawe,53.392,-2.264
Mancheral,18.8714,79.4443
Qal'at Sukkar,31.8589,46.0772
Pisco,-13.7167,-76.2
Retalhuleu,14.5333,-91.6833
Bernal,-34.7,-58.2833
Sutton Coldfield,52.563,-1.822
Vicenza,45.55,11.55
Doncaster,53.5231,-1.1339
Winterthur,47.4989,8.7286
Rotherham,53.43,-1.357
Dera Ismail Khan,31.8314,70.9019
Esteban Echeverria,-34.8167,-58.4667
Quezon (Philippines),7.7306,125.1
Aguachica,8.3167,-73.6333
Naujan,13.3233,121.3028
Glan,5.82,125.2
Bayugan,8.71,125.75
Eau Claire,44.8197,-91.4948
Brovary,50.5111,30.79
Gualeguaychu,-33.0167,-58.5167
Delft,52.0117,4.3592
Walthamstow,51.584,-0.021
Drammen,59.7378,10.205
Medenine,33.3547,10.5053
Nkpor,6.15,6.8333
Kamagaya,35.7768,140.0008
Tacurong,6.68,124.67
Malacatan,14.9,-92.0497
Taoyang,35.3754,103.8612
Beja,36.7333,9.1833
Yongju,36.8058,128.6239
Labo,14.1561,122.8294
Sandacho,34.8833,135.2333
Berkane,34.9167,-2.3167
Sam Son,19.7333,105.9
White Rock,49.025,-122.8028
Marugame,34.2833,133.8
Tangjia (China),22.3566,113.5919
Sehore,23.2,77.08
Murom,55.5667,42.0333
Soma,39.1883,27.6089
Handeni,-5.4242,38.0194
Balombo,-12.35,14.7667
Taitung,22.7583,121.1444
Bangaon,23.07,88.82
Dolgoprudnyy,55.9333,37.5
Thunder Bay,48.3822,-89.2461
Pulilan,14.902,120.849
Maxixe,-23.8667,35.35
Kasserine,35.1667,8.8333
Bagu Na Mohra,33.22,73.21
Matruh,31.3333,27.2167
Baia Mare,47.6567,23.5719
Shihuajie,32.2742,111.4717
Tondabayashicho,34.5,135.6
Ba Ria,10.4992,107.1675
El Monte,34.0739,-118.0291
Witbank,-25.877,29.201
Khopoli,18.789,73.343
Ferizaj,42.3667,21.1667
Xishancun (China),23.6014,116.3257
Mascara,35.4,0.1333
Khenchela,35.4167,7.1333
Taungoo,18.9333,96.4333
Mong Cai,21.5333,107.9667
Idaho Falls,43.4871,-112.0362
Melipilla,-33.6253,-71.2711
Komatsu,36.4083,136.4455
Islamabad (India),33.7353,75.1478
Yasuj,30.6672,51.5797
Khardah,22.72,88.38
Cawayan (Philippines),9.97,122.62
Reus,41.156,1.108
Mopti,14.49,-4.18
Delta,49.0847,-123.0586
Dearborn,42.3127,-83.213
Toowoomba,-27.5667,151.95
Mungeli,22.07,81.68
Alto Hospicio,-20.25,-70.1167
Habikino,34.55,135.6
Novoshakhtinsk,47.7667,39.9167
Maramag,7.7631,125.005
Yevpatoriia,45.1939,33.3681
Caen,49.1814,-0.3636
Nantang,22.4986,113.531
West Covina,34.0555,-117.9113
Tadpatri,14.92,78.02
Birnin Kebbi,12.4504,4.1999
Acharnes,38.0833,23.7333
Yilong,23.7081,102.496
Sarh,9.15,18.3833
Sparks,39.5736,-119.7161
Mudanya,40.3764,28.8833
An Nuhud,12.6925,28.4233
Zilina,49.2228,18.74
Zhukovskiy,55.5972,38.1203
Itumbiara,-18.4167,-49.2167
Rijeka,45.3272,14.4411
Douliu,23.7075,120.5439
Seversk,56.6,84.85
South Fulton,33.6273,-84.58
Baia Farta,-12.6072,13.1944
Mazhang,21.2757,110.3221
Castelar,-34.6667,-58.6667
Villa Krause,-31.5833,-68.5333
Balsas,-7.5272,-46.0442
Lingayen,16.0167,120.2333
Centennial,39.5926,-104.8673
Labe,11.3167,-12.2833
Gharbara,28.47,77.51
Chaman,30.9222,66.4447
Sultanpur,26.2583,82.0722
Joyabaj,14.995,-90.8075
Umm Qasr,30.0342,47.9294
Kogon Shahri,39.7275,64.5547
Kawit,14.43,120.9
Kotmale,7.0167,80.5833
Mineshita,35.1185,138.9186
Shikohabad,27.1,78.6
Morales,15.4725,-88.8414
Liberec,50.7667,15.0667
Santana,-0.035,-51.8528
Shinyanga,-3.6619,33.4231
Basingstoke,51.2667,-1.0876
Jalpaiguri,26.52,88.73
Manokwari,-0.8667,134.0833
Shamli,29.45,77.32
Argenteuil,48.95,2.25
Sandy Springs,33.9366,-84.3703
Wa,10.0667,-2.5
Cambe,-23.2758,-51.2778
Bhilai Karanja,21.2198,81.4575
Chongshan,18.7751,109.5169
Ilebo,-4.3167,20.6
La Gi,10.66,107.7719
Ejido,8.3333,-71.4
Emmen,52.7833,6.9
Edison,40.536,-74.3697
Reutov,55.7622,37.8567
Bante,8.4167,1.8833
Lujan,-34.5667,-59.1
Bagong Silangan,14.7094,121.1
Noyabrsk,63.2,75.45
Yopal,5.35,-72.41
Erdenet,49.0278,104.0444
Inglewood,33.9566,-118.3444
Suriapet,17.1415,79.6236
Kalmunai,7.4167,81.8167
Tajimi,35.3328,137.1316
Chabahar,25.2928,60.6497
Artem,43.3667,132.2
Tenggarong,-0.4,116.9667
Maipu (Argentina),-32.9667,-68.75
Hillsboro,45.5273,-122.936
Crawley,51.1092,-0.1872
Acailandia,-4.9469,-47.505
Roquetas de Mar,36.7642,-2.6147
As Safirah,36.0778,37.3733
Wardha,20.7417,78.6056
La Banda,-27.7333,-64.25
Catbalogan,11.78,124.88
Htison,15.9,98.1833
Ranibennur,14.6167,75.6167
Burbank,34.1879,-118.3235
Terni,42.5619,12.6414
Mulhouse,47.75,7.34
Nakhon Si Thammarat,8.4364,99.9631
Berdiansk,46.7556,36.7889
Toufen,24.6832,120.9072
Kulob,37.9092,69.7819
Kemalpasa,38.4278,27.4161
Ad Dakhla,23.7081,-15.9456
Tiaong,13.95,121.32
Tarnow,50.0125,20.9886
Carmona,14.32,121.05
Dagenham,51.5397,0.1422
El Limon,10.3003,-67.6336
Barnoi,32.43,75.43
Bolzano,46.5,11.35
Raba,-8.4614,118.7469
Ming@cevir,40.77,47.0489
Sitamarhi,26.6,85.48
Lokossa,6.6333,1.7167
Nanaimo,49.1642,-123.9364
Son La,21.327,103.9141
Sao Pedro da Aldeia,-22.8389,-42.1028
Contramaestre,20.3,-76.2506
Khanty-Mansiysk,61.0,69.0
Binh Hoa,10.9061,106.7308
Atebubu,7.75,-0.9833
Koszalin,54.2,16.1833
Idku,31.3,30.3
Granada (Nicaragua),11.9333,-85.95
Lo Barnechea,-33.35,-70.5167
Davie,26.0789,-80.287
Kishanganj,26.0794,87.9372
Song Cau,13.55,109.2
Temoaya,19.4686,-99.5933
Kiryu,36.4052,139.4973
Jatai,-17.8808,-51.8306
El Cajon,32.8017,-116.9604
Erechim,-27.6339,-52.2739
Tikrit,34.61,43.68
Hindaun,26.74,77.03
Azare,11.6742,10.1911
Semari,24.0555,73.8566
Jurupa Valley,34.001,-117.4706
Lerma,19.2847,-99.5119
Tarim,16.05,49.0
Nova Serrana,-19.8667,-44.9833
Japeri,-22.6431,-43.6533
Paragominas,-2.9958,-47.3528
Gangawati,15.43,76.53
Binh Long,11.6527,106.6093
Pushkino,56.0167,37.8333
Malungun,6.27,125.28
Allen,33.1088,-96.6735
Sabac,44.75,19.7
Charsadda,34.15,71.7333
Alchevsk,48.4778,38.7978
Robat Karim,35.4825,51.0786
Auburn (United States),32.6087,-85.4903
Renton,47.4784,-122.1918
Nautanwa,27.43,83.42
Mazyr,52.05,29.25
Xiva,41.3814,60.3611
Moers,51.4592,6.6197
Achinsk,56.2817,90.5039
Ash Shaykh 'Uthman,12.8864,45.0156
Lagarto,-10.9169,-37.65
Jamalpur (India),25.3,86.5
Kongolo,-5.4,27.0
Mityana,0.4006,32.0422
Bulan,12.6697,123.8758
Yozgat,39.8208,34.8083
Texcoco,19.52,-98.88
Nikopol,47.5667,34.4
Alasehir,38.35,28.5167
Holland,42.7677,-86.0984
Sultan Kudarat,7.23,124.25
Maranguape,-3.89,-38.6858
Ndjamba,-14.7,16.0667
Makrana,27.0409,74.7273
Al Faw,29.9758,48.4722
Planaltina,-15.4528,-47.6139
Sheopur,25.67,76.7
Kandhkot,28.244,69.181
Pergamino,-33.8833,-60.5667
Tagbilaran City,9.65,123.85
Los Minas,18.5,-69.9833
Parral,26.9333,-105.6667
Lavras,-21.245,-45.0
Coronel Fabriciano,-19.5189,-42.6289
Brockton,42.0821,-71.0242
Wloclawek,52.6592,19.0681
Brantford,43.1667,-80.25
Tenancingo,18.9608,-99.5906
Presidente Franco,-25.5333,-54.6167
Tuyen Quang,21.8167,105.2167
Olanchito,15.4833,-86.5833
Sergiyev Posad,56.315,38.1367
Salzgitter,52.15,10.3333
Masbate,12.27,123.58
Godollo,47.6,19.3667
Ballia,25.7604,84.1471
Walbrzych,50.7667,16.2833
Barika,35.3972,5.3658
Rio Rancho,35.2873,-106.6982
Yelets,52.6167,38.4667
Girona,41.9844,2.8211
Suruc,36.9764,38.4269
Siauliai,55.9333,23.3167
Nancy,48.6936,6.1846
Ourense,42.3364,-7.8633
Aquin,18.2833,-73.4
Techiman,7.5772,-1.9292
Chorzow,50.3,18.95
Tam Diep,20.1556,105.9181
Balanga,14.68,120.53
San Mateo (United States),37.5522,-122.3121
Gillingham,51.385,0.55
Kanoya,31.3831,130.8519
Ikeda,34.8217,135.4286
Arzamas,55.4,43.8167
Muriae,-21.1306,-42.3664
Halifax (United Kingdom),53.725,-1.863
Tadepallegudem,16.815,81.526
Natitingou,10.3,1.3667
Chatham (Canada),42.4229,-82.1324
Ourinhos,-22.9744,-49.8719
Sindangan,8.2386,122.9986
Chicoutimi,48.4333,-71.0667
Bansbaria,22.97,88.4
Tula de Allende,20.05,-99.35
Lida,53.8956,25.2958
Toride,35.9115,140.0504
Salford,53.483,-2.2931
Rialto,34.1175,-117.3892
Ilopango,13.7,-89.1167
Masaka,-0.3411,31.7361
Spokane Valley,47.6626,-117.2346
Saijo,33.9167,133.1833
Charlottesville,38.0375,-78.4855
Kilinochchi,9.4004,80.3999
Bacabal,-4.225,-44.78
Menifee,33.6909,-117.1849
Orsha,54.5092,30.4258
Daly City,37.6862,-122.4685
Uitenhage,-33.7667,25.4
Biak,-1.18,136.08
Wigan,53.5448,-2.6318
Roncaglia,45.0478,9.7006
Itacoatiara,-3.1428,-58.4439
Berdsk,54.75,83.1
Elista,46.3167,44.2667
Musoma,-1.5,33.8
Breves,-1.6819,-50.48
Buzau,45.1531,26.8208
Mubende,0.5575,31.395
Francistown,-21.1736,27.5125
Lower Hutt,-41.2167,174.9167
Woodbridge,40.5611,-74.2943
Tanga,-5.0742,39.0992
Uba,-21.12,-42.9428
Hounslow,51.4668,-0.375
Bumba,2.1844,22.4703
Bundi,25.44,75.64
Bergama,39.1167,27.1833
Chikushino,33.5,130.5167
Patos,-7.0244,-37.28
Itanhaem,-24.1806,-46.7828
Aracruz,-19.82,-40.2728
San Rafael (Philippines),14.95,120.97
Inzai,35.8333,140.15
Iguatu,-6.3589,-39.2989
Camboriu,-27.025,-48.6539
Miryang,35.5,128.75
Tanjungpandan,-2.75,107.75
Santo Antonio de Jesus,-12.9692,-39.2611
Bendigo,-36.75,144.2667
Bouskoura,33.4489,-7.6486
Paniqui,15.6681,120.5789
Amaravati,16.5131,80.5165
Parang (Philippines),7.3744,124.2686
Negapatam,10.7672,79.8449
Sangju,36.44,128.17
Santa Rosa (Argentina),-36.6167,-64.2833
Buxar,25.5605,83.9805
Wembley,51.5528,-0.2979
Caieiras,-23.3644,-46.7408
Telde,27.9833,-15.4167
Kurichchi,10.9609,76.9738
Hinche,19.15,-72.0167
Hoyacho,35.7483,139.5675
Guihulngan,10.12,123.27
Saint Helens,53.4542,-2.7361
Gursu,40.2144,29.1931
Jirja,26.3333,31.9
Kheda,22.75,72.68
Siegen,50.8833,8.0167
Tezpur,26.63,92.8
Wichita Falls,33.9072,-98.5291
Riverview,27.8227,-82.3023
Piacenza,45.0478,9.7006
Messaad,34.1667,3.5
Sundarnagar,31.53,76.88
Houzhuang,35.639,111.2324
Gutersloh,51.9,8.3833
Mayari,20.6592,-75.6781
Seoni,22.08,79.53
Ngong,-1.3667,36.6333
Ban Mangkon,13.6138,100.6104
Mustafakemalpasa,40.0353,28.4117
Kashmar,35.2431,58.4594
Bahrain,35.2075,72.5456
Jounie,33.9697,35.6156
Ituiutaba,-18.9667,-49.4667
Mositai,45.5333,119.6528
Matehuala,23.6528,-100.6444
Rishikesh,30.1083,78.2972
Simanggang,1.2353,111.4697
Yishi,35.1379,110.764
Isehara,35.3833,139.3
Novokuybyshevsk,53.1,49.9333
Shibuya,35.6536,139.7092
Sabratah,32.7922,12.4842
Lahan,26.7083,86.4917
Aflou,34.1089,2.1019
Al Fqih Ben Calah,32.5,-6.5333
Fugangcun,23.5873,116.5957
Al Jumayl,32.8528,12.0611
Dhangadhi,28.7136,80.5692
Tavsanli,39.5333,29.4833
Norwalk (United States),33.9069,-118.0829
Worcester (United Kingdom),52.1911,-2.2206
Shushtar,32.045,48.8594
Tota,6.8,1.7833
Tando Muhammad Khan,25.1239,68.5389
Hildesheim,52.15,9.95
Kapurthala,31.38,75.38
Boryeong,36.3333,126.6167
Al Hajar al Aswad,33.464,36.3044
Olomouc,49.5939,17.2508
Zonguldak,41.4564,31.7986
Lee's Summit,38.9171,-94.3816
Dhamtari,20.71,81.55
Raneswar,24.0311,87.4197
Chishtian,29.8,72.8333
Longmont,40.1686,-105.1005
'Ibri,23.2325,56.4973
Vacaville,38.3587,-121.9673
Nantou (Taiwan),23.9167,120.6833
Onojo,33.5333,130.4833
Brajarajnagar,21.8167,83.9167
Eastbourne,50.77,0.28
Sujangarh,27.7,74.47
Highlands Ranch,39.5419,-104.9708
Ciudad Rio Bravo,25.9861,-98.0889
Bhadreswar,22.82,88.35
Pavlohrad,48.5167,35.8667
Clarington,43.935,-78.6083
Hengnan,22.5348,113.2491
Assis,-22.6619,-50.4119
Klagenfurt,46.6167,14.3
Chilakalurupet,16.0892,80.1672
San Luis de la Paz,21.2986,-100.5164
Hanau,50.1328,8.9169
Hikkaduwa,6.1472,80.1103
Sungai Penuh,-2.0589,101.3914
Kingsport,36.5224,-82.5454
Chaguanas,10.5167,-61.4
Jingping,39.5189,112.2837
Novara,45.45,8.62
Kousseri,12.0833,15.0333
Ain Oussera,35.4489,2.9044
Deventer,52.25,6.15
San Vicente de Baracaldo,43.2972,-2.9917
Kaiserslautern,49.4447,7.7689
KwaDukuza,-29.3333,31.2917
San Tan Valley,33.1786,-111.5629
Nga Bay,9.8164,105.8197
Hong Ngu,10.833,105.283
Jeypore,18.8563,82.5716
Zomba,-15.3869,35.3192
Daoukro,7.05,-3.9667
Itaperuna,-21.205,-41.8878
Oran,35.6969,-0.6331
Mporokoso,-9.3833,30.1
Quincy,42.2506,-71.0187
Edinburg,26.3196,-98.1597
Karanja,20.4833,77.4833
Aboisso,5.4667,-3.2
Salavan,15.7167,106.4167
Xirdalan,40.4486,49.7564
Saint-Jerome,45.7833,-74.0
Red Deer,52.2681,-113.8111
Sakado,35.9573,139.403
Bim Son,20.0781,105.8603
Kefar Sava,32.1714,34.9083
Chanwari,23.1917,82.3542
Xinhua,23.6243,105.6229
Sungailiat,-1.8561,106.1192
Sittwe,20.167,92.785
Zheleznogorsk (Russia),52.3333,35.3667
Concepcion del Uruguay,-32.4833,-58.2333
Leer,8.2979,30.1475
Cavite City,14.48,120.9
Playas de Rosarito,32.3422,-117.0561
Lynn,42.4781,-70.9664
Ahar,38.4797,47.0669
Yen Bai,21.7,104.8667
Weifen,38.4633,111.1203
Sur,37.9106,40.2358
Port Blair,11.6683,92.7378
Nahiyat al Iskandariyah,32.9,44.35
Kalyani,22.975,88.4344
Masjed Soleyman,31.96,49.2881
Calasiao,16.02,120.37
Datia,25.67,78.47
Kamianets-Podilskyi,48.6833,26.5833
Itaugua,-25.3833,-57.3333
Torbat-e Jam,35.2431,60.625
Diourbel,14.655,-16.2314
Madhavaram,13.1482,80.2314
Kawachinagano,34.4667,135.5667
Libertad,-34.6833,-58.6833
Shahrisabz,39.05,66.8333
Gangtok,27.33,88.62
Vaciamadrid,40.3394,-3.5181
Bocono,9.2461,-70.2617
San Felipe del Progreso,19.7125,-99.9511
Chust,40.9978,71.2403
Lamitan,6.65,122.13
Talipao,5.976,121.1087
San Angelo,31.4424,-100.4504
Sabanalarga (Colombia),6.85,-75.8167
Zelenodol'sk,55.85,48.5167
Pyinmana,19.75,96.2
Zahle,33.8333,35.9167
Bamyan,34.825,67.8333
Mbanza-Ngungu,-5.25,14.8667
Banzhuangcun,34.8504,118.851
Ra's Gharib,28.3597,33.0775
Gwelej,14.75,36.7167
Babile,9.2167,42.3333
Dzolokpuita,6.7862,0.4437
Suramala,13.76,79.7
Navalyal,16.48,74.78
Barod,27.8947,76.3681
Vasco Da Gama,15.3981,73.8111
Khambhaliya,22.2,69.65
Abbigeri,13.0767,77.525
Kundli,28.99,77.022
Ad Dujayl,33.8389,44.2481
Mumias,0.3333,34.4833
Luckeesarai,25.1678,86.0944
Songea,-10.6833,35.65
Pouytenga,12.25,-0.4333
Solola,14.7667,-91.1833
Mabai,23.0151,104.396
Debre Zeyit,8.75,38.9833
Dunedin,-45.8742,170.5036
Hesperia,34.3975,-117.3147
Nabire,-3.3682,135.4964
Sundsvall,62.4,17.3167
Kadaiyanallur,9.0743,77.3419
Sayaxche,16.5167,-90.1833
Ciamis,-7.3281,108.3336
Putatan,14.3984,121.0364
Xiongzhou,38.9786,116.073
Urgut Shahri,39.419,67.2612
Fengning,41.2013,116.6433
Bowling Green,36.9716,-86.4378
Shahdadpur,25.9228,68.6206
Federal Way,47.3091,-122.3358
Talara,-4.5799,-81.2719
Menglang,22.5586,99.9336
Kani,35.4261,137.0613
Cottbus,51.7606,14.3342
Tinsukia,27.5,95.367
Santa Cruz del Quiche,15.03,-91.15
Hualien,23.9722,121.6064
Carmel,39.965,-86.146
Bismarck,46.8143,-100.7694
Campo Mourao,-24.0458,-52.3828
Alaminos (Philippines),16.1553,119.9808
Xiegang,22.9616,114.1487
Tellicherry,11.7481,75.4929
Jinotega,13.0884,-85.9994
Itarsi,22.6115,77.7623
Izumisano,34.4,135.3333
Thika,-1.0396,37.09
Bislig,8.2133,126.3161
Abhar,36.1511,49.2244
Viseu (Portugal),40.6667,-7.9167
Malate,14.5642,120.9913
Ginowan,26.2817,127.7783
Wakefield,53.6825,-1.4975
Sakata,38.9145,139.8364
Khamis Mushayt,18.3,42.7333
Pili,13.5542,123.2753
Pickering,43.8354,-79.089
Hasilpur,29.6917,72.5453
Trincomalee,8.5667,81.2333
Riberalta,-11.0128,-66.0572
Moron (Argentina),-34.65,-58.6167
Fishers,39.9588,-85.9659
Kohima,25.67,94.1
Sisophon,13.5833,102.9833
Tourcoing,50.7239,3.1612
Vereeniging,-26.6736,27.9319
Mianeh,37.4239,47.7197
Paoy Paet,13.65,102.5667
Weldiya,11.8306,39.6
Nyeri,-0.4167,36.95
Roubaix,50.6901,3.1817
Tobolsk,58.2,68.2667
Burzaco,-34.8167,-58.3667
Espejo,-33.5167,-70.6917
Kontagora,10.403,5.473
Senahu,15.4164,-89.8203
Khambhat,22.3,72.62
Santiago de Compostela,42.8778,-8.5444
Ixmiquilpan,20.4819,-99.2181
Caldas Novas,-17.745,-48.625
Schwerin,53.6333,11.4167
Salihorsk,52.8,27.5333
Reyhanli,36.2681,36.5675
Itoshima,33.5539,130.1978
Zarate,-34.0833,-59.0333
Oton,10.6931,122.4736
Manacapuru,-3.2997,-60.6206
Sopron,47.6849,16.5831
Koytendag,37.5,66.0
Abreu e Lima,-7.9117,-34.9028
Lorca,37.6798,-1.6944
Chipata,-13.6453,32.6464
Lethbridge,49.6942,-112.8328
Vista,33.1896,-117.2386
Chikusei,36.3071,139.9831
Ancona,43.6169,13.5167
Saku,36.2488,138.4769
Silvassa,20.2667,73.0167
Santa Cruz do Capibaribe,-7.9569,-36.205
Babahoyo,-1.8167,-79.5167
Lugo,43.0167,-7.55
M'lang,6.95,124.88
Leme,-22.1861,-47.3906
Las Rozas de Madrid,40.4917,-3.8733
Rio Grande (Argentina),-53.7833,-67.7
Boca Raton,26.3752,-80.108
Moortebeek,50.8547,4.3386
Chitose,42.8167,141.65
Balti,47.7667,27.9167
Smederevo,44.6667,20.9333
Trelew,-43.25,-65.3
Sarapul,56.4667,53.8
Kamloops,50.6761,-120.3408
Montego Bay,18.4667,-77.9167
Catarman,12.4994,124.6328
Valenca (Brazil),-13.37,-39.069
Saint-Jean-sur-Richelieu,45.3167,-73.2667
Marmaris,36.85,28.2667
Udine,46.0667,13.2333
Janakpur,26.7286,85.925
Serov,59.6,60.5667
Nanxicun,23.4975,116.2436
St. Augustine,29.8976,-81.31
Paulinia,-22.7611,-47.1542
Kambar,27.5868,68.001
Al Jammaliyah,31.1806,31.8653
Itauna,-20.075,-44.5758
Ipojuca,-8.4,-35.0639
Quilenda,-10.6333,14.3333
Gambela,8.25,34.5833
Kallithea,37.95,23.7
Deoni Buzurg,18.2639,77.0822
Rades,36.7667,10.2833
Mariano Roque Alonso,-25.2122,-57.5331
Hammamet,36.4,10.6167
Asagicinik,41.2719,36.3508
Beaverton,45.4779,-122.8168
Votkinsk,57.05,54.0
Goodyear,33.2614,-112.3622
San Cugat del Valles,41.4667,2.0833
Tartu,58.3833,26.7167
Tsuyama,35.0692,134.0044
Isulan,6.63,124.6
Kalluru,15.8344,78.0292
Konan (Japan),35.3321,136.8707
Lajeado,-29.4669,-51.9608
Adjarra,6.5333,2.6667
Dongducheon,37.9167,127.0667
Portsmouth (United States),36.8468,-76.354
Attock Khurd,33.7667,72.3667
Nanterre,48.8988,2.1969
Fanyang,31.0847,118.1942
Yacuiba,-22.0153,-63.6772
Vi Thanh,9.7833,105.4708
Pernik,42.6,23.0333
Andria,41.2167,16.3
Para de Minas,-19.86,-44.6078
Orem,40.2981,-111.6994
Worcester (South Africa),-33.645,19.4436
Modi'in Makkabbim Re'ut,31.9077,35.0076
Ukhta,63.5667,53.7
Munakata,33.8,130.5333
Maribor,46.5575,15.6456
Harnai,30.1,67.9378
Didim,37.3756,27.2678
Colon (El Salvador),13.7167,-89.3667
Gavle,60.6747,17.1417
Tumbes,-3.5708,-80.4597
Es Senia,35.65,-0.6333
Bodinayakkanur,10.0101,77.3511
Quvasoy,40.3,71.9667
Paletwa,21.3,92.85
Caotun,23.983,120.7326
Tamazunchale,21.2667,-98.7833
Arauca,7.0903,-70.7617
Tela,15.7833,-87.4667
